"event-id","visible","timestamp","location-long","location-lat","acceleration-raw-x","acceleration-raw-y","acceleration-raw-z","bar:barometric-height","battery-charge-percent","battery-charging-current","external-temperature","gps:hdop","gps:satellite-count","gps-time-to-fix","ground-speed","heading","height-above-msl","import-marked-outlier","gls:light-level","mag:magnetic-field-raw-x","mag:magnetic-field-raw-y","mag:magnetic-field-raw-z","orn:transmission-protocol","tag-voltage","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","ECMWF Interim Full Daily SFC-FC 10 Metre Wind Gust","ECMWF Interim Full Daily SFC-FC Sunshine Duration","ECMWF Interim Full Daily SFC-FC Maximum Temperature at 2 m","ECMWF Interim Full Daily SFC-FC Temperature (2 m above Ground)","ECMWF Interim Full Daily SFC-FC Minimum Temperature at 2 m"
"21322624080","true","2022-02-16 16:38:31.000","12.561928749084473","45.49003601074219","270.0","-10.0","945.0","-27.0","97","0.0","20.0","1.6","7","44.1","0.0","0.0","0.0","false","503.0","-0.536","0.288","-0.387","GPRS","4134.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624081","true","2022-02-16 16:38:40.000","12.561948776245117","45.490020751953125","68.0","-122.0","1042.0","-27.0","98","0.0","20.0","1.6","7","8.08","0.0","0.0","-2.0","false","529.0","-0.522","0.364","-0.405","GPRS","4140.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624082","true","2022-02-18 06:16:39.000","12.566068649291992","45.5029296875","52.0","-61.0","1006.0","-36.0","74","0.0","19.0","1.0","7","71.13","0.0","0.0","-6.0","false","551.0","-0.379","0.538","-0.445","GPRS","3995.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624083","true","2022-02-18 06:16:40.000","12.566073417663574","45.502933502197266","-61.0","-4.0","1001.0","-36.0","74","0.0","19.0","1.0","7","0.99","0.0","0.0","-7.0","false","553.0","-0.434","0.559","-0.43","GPRS","3995.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624084","true","2022-02-18 06:16:41.000","12.566076278686523","45.502933502197266","87.0","-26.0","1028.0","-36.0","74","0.0","19.0","1.0","7","1.01","0.0","0.0","-7.0","false","564.0","-0.457","0.499","-0.444","GPRS","3995.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624085","true","2022-02-18 06:16:42.000","12.566080093383789","45.502933502197266","-10.0","27.0","954.0","-36.0","74","0.0","19.0","1.0","7","0.99","0.0","0.0","-7.0","false","557.0","-0.393","0.495","-0.456","GPRS","3992.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624086","true","2022-02-18 06:16:43.000","12.566080093383789","45.502933502197266","118.0","10.0","996.0","-36.0","74","0.0","19.0","1.0","7","1.01","0.0","0.0","-8.0","false","559.0","-0.456","0.46","-0.463","GPRS","3995.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624087","true","2022-02-18 06:16:44.000","12.566082000732422","45.502933502197266","-207.0","38.0","938.0","-36.0","73","0.0","19.0","1.0","7","0.99","0.0","0.0","-8.0","false","541.0","-0.547","0.452","-0.422","GPRS","3986.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624088","true","2022-02-18 06:16:45.000","12.566082954406738","45.5029296875","-150.0","115.0","954.0","-36.0","73","0.0","19.0","1.0","7","1.01","0.0","0.0","-8.0","false","547.0","-0.5","0.449","-0.456","GPRS","3986.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624089","true","2022-02-18 06:16:46.000","12.566084861755371","45.5029296875","-178.0","220.0","913.0","-36.0","74","0.0","19.0","1.0","7","0.99","0.0","0.0","-8.0","false","554.0","-0.433","0.461","-0.467","GPRS","3995.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624090","true","2022-02-18 16:41:00.000","12.566033363342285","45.501495361328125","76.0","-13.0","994.0","-30.0","74","0.0","21.0","1.7","5","18.36","0.0","0.0","13.0","false","539.0","-0.305","0.467","-0.434","GPRS","3992.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624091","true","2022-02-18 16:41:08.000","12.566056251525879","45.50152587890625","169.0","100.0","990.0","-29.0","77","0.0","21.0","1.7","5","7.23","0.0","0.0","13.0","false","551.0","-0.271","0.451","-0.444","GPRS","4011.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624092","true","2022-02-19 06:10:59.000","12.566764831542969","45.50619888305664","41.0","-105.0","967.0","-23.0","75","0.0","22.0","1.9","5","76.34","0.0","17.0","-5.0","false","371.0","-0.083","0.108","-0.458","GPRS","4000.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624093","true","2022-02-20 06:10:35.000","12.560843467712402","45.50462341308594","229.0","-297.0","969.0","-52.0","64","0.0","26.0","1.7","8","52.36","0.0","0.0","28.0","false","450.0","-0.351","0.382","-0.468","GPRS","3936.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21322624094","true","2022-02-20 16:42:35.000","12.559416770935059","45.5036506652832","139.0","-155.0","980.0","-45.0","57","0.0","18.0","1.3","6","80.29","0.0","230.0","-2.0","false","183.0","-0.623","0.13","-0.338","GPRS","3894.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21326102489","true","2022-02-22 06:06:35.000","12.566155433654785","45.50160217285156","249.0","-92.0","990.0","-11.0","48","0.0","9.0","2.0","5","68.46","0.0","0.0","2.0","false","11.0","-0.442","0.395","-0.429","GPRS","3844.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21331840749","true","2022-02-22 16:44:35.000","12.59490966796875","45.517330169677734","256.0","-3.0","979.0","-53.0","44","0.0","27.0","1.9","5","45.3","0.0","0.0","-8.0","false","292.0","-0.524","0.3","-0.452","GPRS","3830.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21331840750","true","2022-02-23 06:04:52.000","12.566096305847168","45.501991271972656","16.0","46.0","985.0","-120.0","7","0.0","15.0","1.7","8","137.28","0.5555555555555556","202.0","-8.0","false","519.0","-0.457","0.086","-0.435","GPRS","3701.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21337188720","true","2022-02-24 06:07:04.000","12.565391540527344","45.50168991088867","566.0","360.0","1221.0","-109.0","6","0.0","12.0","2.3","6","270.0","9.444444444444445","119.0","6.0","false","31.0","-0.167","0.475","-0.421","GPRS","3696.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21342163678","true","2022-02-24 16:44:12.000","12.554156303405762","45.50663757324219","44.0","21.0","996.0","-67.0","15","0.0","28.0","1.6","6","52.27","0.0","0.0","-2.0","false","462.0","-0.528","0.178","-0.44","GPRS","3729.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21342163679","true","2022-02-24 16:47:12.000","12.554180145263672","45.50669479370117","40.0","50.0","994.0","-78.0","22","0.0","28.0","1.7","6","12.21","0.0","0.0","-8.0","false","443.0","-0.524","0.165","-0.441","GPRS","3752.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21342163680","true","2022-02-25 06:01:05.000","12.566091537475586","45.502384185791016","13.0","-94.0","1034.0","-81.0","22","0.0","16.0","1.8","6","71.42","0.0","0.0","2.0","false","548.0","-0.125","0.248","-0.47","GPRS","3752.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21352318868","true","2022-02-26 06:05:29.000","12.564191818237305","45.503074645996094","-29.0","119.0","991.0","-1695.0","8","0.0","15.0","1.4","6","212.29","0.5555555555555556","166.0","-7.0","false","27.0","-0.488","0.457","-0.46","GPRS","3704.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21355442339","true","2022-02-26 16:32:53.000","12.553442001342773","45.5050048828125","34.0","42.0","980.0","42.0","3","0.0","23.0","1.3","7","99.29","0.0","0.0","0.0","false","814.0","-0.039","0.183","-0.451","GPRS","3687.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21355442340","true","2022-02-26 16:33:01.000","12.55344295501709","45.505035400390625","160.0","128.0","971.0","-76.0","1","0.0","23.0","1.3","7","7.26","0.0","0.0","0.0","false","776.0","-0.016","0.229","-0.448","GPRS","3679.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21355442341","true","2022-02-26 16:50:41.000","12.553543090820312","45.504920959472656","69.0","173.0","977.0","-74.0","12","0.0","21.0","1.2","7","8.2","0.0","0.0","8.0","false","500.0","-0.464","0.382","-0.471","GPRS","3718.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21362155998","true","2022-02-28 18:12:43.000","12.580941200256348","45.50709533691406","182.0","-38.0","999.0","-126.0","13","0.0","23.0","1.1","6","99.35","0.0","0.0","-1.0","false","0.0","-0.435","0.44","-0.449","GPRS","3721.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21373459859","true","2022-03-02 05:53:05.000","12.566788673400879","45.504974365234375","288.0","251.0","1457.0","-99.0","15","0.0","12.0","1.7","7","104.54","0.0","0.0","-17.0","false","504.0","-0.121","0.452","-0.402","GPRS","3729.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21414368031","true","2022-03-02 16:55:36.000","12.55101203918457","45.49800491333008","-26.0","-82.0","1103.0","-91.0","16","0.0","24.0","1.8","5","67.43","0.0","0.0","-4.0","false","444.0","-0.409","0.429","-0.461","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21414368032","true","2022-03-03 05:49:43.000","12.561614990234375","45.503929138183594","192.0","-69.0","890.0","-76.0","22","0.0","21.0","2.0","6","77.56","0.0","0.0","-2.0","false","502.0","-0.32","0.419","-0.475","GPRS","3752.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21428852468","true","2022-03-04 09:02:02.000","12.566862106323242","45.506832122802734","154.0","144.0","954.0","-30.0","19","6.0","24.0","1.2","8","90.0","0.2777777777777778","0.0","2.0","false","3.0","-0.439","0.343","-0.497","GPRS","3740.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21432476580","true","2022-03-04 16:58:56.000","12.55169677734375","45.50340270996094","169.0","66.0","984.0","-22.0","13","0.0","26.0","1.3","5","87.57","0.0","0.0","2.0","false","469.0","-0.185","0.388","-0.484","GPRS","3721.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21435993498","true","2022-03-06 05:45:13.000","12.559378623962402","45.50372314453125","50.0","-256.0","900.0","-59.0","31","0.0","19.0","1.4","5","43.83","0.0","0.0","-1.0","false","510.0","-0.241","0.335","-0.503","GPRS","3782.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21439351223","true","2022-03-06 17:01:44.000","12.549605369567871","45.502708435058594","203.0","117.0","960.0","-40.0","39","0.0","19.0","1.9","6","42.79","0.0","0.0","0.0","false","538.0","-0.303","0.441","-0.481","GPRS","3810.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21439351224","true","2022-03-07 05:42:13.000","12.55250358581543","45.50214767456055","-175.0","253.0","894.0","-54.0","37","0.0","15.0","1.9","7","37.92","0.2777777777777778","0.0","-3.0","false","440.0","0.003","0.26","-0.385","GPRS","3805.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21439351225","true","2022-03-07 11:42:35.000","12.565836906433105","45.49945831298828","82.0","255.0","995.0","-64.0","34","5.0","31.0","1.5","7","59.89","0.0","0.0","0.0","false","174.0","-0.398","0.145","-0.494","GPRS","3794.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21448863275","true","2022-03-07 17:03:12.000","12.566352844238281","45.500343322753906","-759.0","198.0","-605.0","-47.0","31","0.0","6.0","1.6","7","65.69","0.0","0.0","0.0","false","15.0","-0.104","0.422","0.475","GPRS","3782.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21448863276","true","2022-03-08 05:40:23.000","12.566385269165039","45.500328063964844","-766.0","201.0","-612.0","-89.0","16","0.0","4.0","1.8","7","64.39","0.0","0.0","-3.0","false","0.0","-0.107","0.422","0.468","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21460371742","true","2022-03-09 05:40:04.000","12.56634521484375","45.500423431396484","844.0","-6.0","-637.0","-103.0","16","0.0","-3.0","1.3","6","44.23","0.0","0.0","0.0","false","399.0","-0.335","-0.273","0.167","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21465590769","true","2022-03-09 17:05:43.000","12.566340446472168","45.500423431396484","1038.0","135.0","-215.0","-91.0","17","0.0","4.0","1.1","7","38.86","0.0","0.0","-10.0","false","423.0","-0.505","-0.223","0.21","GPRS","3735.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21465590770","true","2022-03-10 05:36:59.000","12.566333770751953","45.500389099121094","1042.0","209.0","129.0","-116.0","16","0.0","-1.0","1.3","9","54.12","0.0","0.0","0.0","false","470.0","-0.476","-0.23","-0.045","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21491383424","true","2022-03-11 05:36:44.000","12.566365242004395","45.500328063964844","1040.0","211.0","144.0","-135.0","19","0.0","4.0","1.6","6","38.29","0.0","0.0","0.0","false","433.0","-0.466","-0.237","-0.047","GPRS","3740.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21495212471","true","2022-03-11 17:08:43.000","12.566328048706055","45.500404357910156","1020.0","-4.0","-341.0","-136.0","19","0.0","6.0","1.2","7","51.12","0.0","0.0","-7.0","false","307.0","-0.542","-0.147","0.331","GPRS","3743.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21495212472","true","2022-03-12 05:32:43.000","12.566329956054688","45.500362396240234","1020.0","9.0","-356.0","-144.0","20","0.0","-1.0","1.1","8","35.56","0.0","0.0","-2.0","false","406.0","-0.562","-0.137","0.349","GPRS","3746.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21498817342","true","2022-03-13 05:32:45.000","12.566378593444824","45.50043487548828","1023.0","26.0","-359.0","-132.0","19","0.0","-4.0","1.6","6","36.38","0.0","0.0","0.0","false","402.0","-0.546","-0.132","0.348","GPRS","3740.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21503109063","true","2022-03-13 17:11:13.000","12.566390037536621","45.50041961669922","1018.0","38.0","-373.0","-129.0","17","0.0","3.0","1.7","7","38.08","0.0","0.0","-8.0","false","371.0","-0.526","-0.147","0.349","GPRS","3735.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21503109064","true","2022-03-14 05:29:15.000","12.56631851196289","45.50041198730469","1019.0","19.0","-361.0","-165.0","17","0.0","0.0","1.5","5","39.36","0.0","0.0","-20.0","false","407.0","-0.552","-0.126","0.355","GPRS","3735.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21518291522","true","2022-03-15 05:29:23.000","12.56641960144043","45.50040817260742","965.0","-377.0","231.0","-197.0","15","0.0","4.0","1.5","6","46.68","0.0","0.0","5.0","false","380.0","-0.753","0.027","-0.13","GPRS","3729.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21523185829","true","2022-03-15 18:11:05.000","12.566418647766113","45.50038146972656","1002.0","-340.0","158.0","-165.0","14","0.0","7.0","1.2","7","36.49","0.0","0.0","0.0","false","0.0","-0.74","-0.022","-0.11","GPRS","3724.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21523185830","true","2022-03-16 05:25:35.000","12.566405296325684","45.50038146972656","1007.0","-341.0","134.0","-120.0","15","0.0","7.0","1.4","5","44.22","0.0","0.0","-14.0","false","351.0","-0.742","-0.021","-0.099","GPRS","3726.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21525996821","true","2022-03-17 05:25:34.000","12.566396713256836","45.5003547668457","1022.0","-316.0","75.0","-124.0","16","0.0","8.0","1.3","6","42.87","0.0","0.0","0.0","false","329.0","-0.712","-0.05","-0.077","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21529093143","true","2022-03-17 17:16:36.000","12.566385269165039","45.5003662109375","1037.0","-299.0","22.0","-125.0","16","0.0","11.0","1.6","6","48.85","0.0","0.0","-10.0","false","342.0","-0.715","-0.067","-0.054","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21529093144","true","2022-03-18 05:21:34.000","12.566398620605469","45.50037384033203","1029.0","-304.0","16.0","-156.0","16","0.0","8.0","1.3","6","43.58","0.0","0.0","-6.0","false","354.0","-0.74","-0.053","-0.037","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21535736128","true","2022-03-19 05:21:34.000","12.566399574279785","45.50039291381836","915.0","-331.0","-435.0","-199.0","16","0.0","2.0","1.3","6","43.17","0.0","0.0","-7.0","false","361.0","-0.763","-0.026","0.178","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21540563777","true","2022-03-19 17:19:04.000","12.566391944885254","45.50040054321289","934.0","-282.0","-440.0","-178.0","15","0.0","7.0","1.5","7","38.06","0.0","0.0","0.0","false","346.0","-0.729","-0.061","0.169","GPRS","3729.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21540563778","true","2022-03-20 05:17:53.000","12.56632137298584","45.50035858154297","937.0","-236.0","-463.0","-199.0","16","0.0","2.0","1.1","8","39.57","0.0","0.0","4.0","false","350.0","-0.734","-0.057","0.197","GPRS","3732.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21553402016","true","2022-03-21 05:17:52.000","12.56637954711914","45.50039291381836","951.0","-167.0","-478.0","-206.0","15","0.0","2.0","1.3","7","37.99","0.0","0.0","-3.0","false","329.0","-0.71","-0.064","0.221","GPRS","3729.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21559460345","true","2022-03-21 17:21:43.000","12.566396713256836","45.500396728515625","966.0","-119.0","-464.0","-177.0","15","0.0","7.0","1.3","8","34.92","0.0","0.0","-9.0","false","327.0","-0.674","-0.096","0.235","GPRS","3726.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21559460346","true","2022-03-22 05:14:04.000","12.566385269165039","45.500396728515625","953.0","-110.0","-482.0","-196.0","15","0.0","1.0","1.2","7","35.35","0.0","0.0","0.0","false","339.0","-0.683","-0.065","0.239","GPRS","3726.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21567717748","true","2022-03-23 05:14:04.000","12.566385269165039","45.50039291381836","897.0","-35.0","-567.0","-163.0","14","0.0","2.0","1.2","7","34.68","0.0","0.0","0.0","false","345.0","-0.647","-0.066","0.281","GPRS","3724.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21573386248","true","2022-03-23 17:24:35.000","12.56637191772461","45.500389099121094","819.0","42.0","-668.0","-127.0","11","0.0","11.0","1.6","7","46.66","0.0","0.0","4.0","false","333.0","-0.6","-0.087","0.342","GPRS","3715.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21573386249","true","2022-03-24 05:10:04.000","12.566399574279785","45.500389099121094","747.0","50.0","-748.0","-122.0","12","0.0","2.0","1.2","7","36.15","0.0","0.0","-3.0","false","333.0","-0.614","-0.036","0.388","GPRS","3718.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21578478478","true","2022-03-25 05:10:04.000","12.566411972045898","45.50039291381836","611.0","113.0","-838.0","-112.0","10","0.0","3.0","1.2","7","35.68","0.0","0.0","-3.0","false","340.0","-0.582","-0.001","0.466","GPRS","3710.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21584379451","true","2022-03-25 17:27:05.000","12.56637954711914","45.50038528442383","577.0","146.0","-848.0","-95.0","8","0.0","10.0","1.1","7","41.62","0.0","0.0","0.0","false","311.0","-0.547","-0.025","0.471","GPRS","3704.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21584379452","true","2022-03-26 05:06:27.000","12.56637954711914","45.50039291381836","567.0","139.0","-853.0","-117.0","8","0.0","4.0","0.9","10","42.29","0.0","0.0","2.0","false","319.0","-0.566","0.017","0.466","GPRS","3704.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21590055322","true","2022-03-27 05:06:14.000","12.56641960144043","45.500328063964844","538.0","157.0","-863.0","-131.0","7","0.0","4.0","1.2","5","28.83","0.0","0.0","-6.0","false","334.0","-0.566","0.015","0.486","GPRS","3699.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21597532195","true","2022-03-27 17:29:43.000","12.566349983215332","45.50039291381836","521.0","176.0","-869.0","-124.0","5","0.0","11.0","1.3","7","36.75","0.0","0.0","-1.0","false","277.0","-0.54","-0.003","0.482","GPRS","3693.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21597532196","true","2022-03-28 05:02:34.000","12.56640338897705","45.500396728515625","522.0","169.0","-871.0","-119.0","5","0.0","8.0","1.9","5","33.49","0.0","0.0","-4.0","false","302.0","-0.551","0.007","0.494","GPRS","3693.0","gps","Tadorna tadorna","182894","Shelduck1","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848595","true","2022-02-22 17:20:54.000","12.562317848205566","45.49578094482422","-87.0","-381.0","966.0","0.0","100","0.0","19.0","1.5","6","59.18","0.0","115.0","-4.0","false","1428.0","0.815","0.008","0.389","GPRS","4168.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848596","true","2022-02-22 17:21:02.000","12.56239128112793","45.495784759521484","-232.0","121.0","1439.0","0.0","99","0.0","20.0","1.5","6","7.16","0.0","85.0","-4.0","false","0.0","0.85","0.054","0.405","GPRS","4146.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848597","true","2022-02-23 05:28:16.000","12.566798210144043","45.50580596923828","-129.0","-67.0","1064.0","0.0","100","0.0","25.0","1.1","8","43.94","0.0","213.0","-8.0","false","0.0","1.31","0.043","0.483","GPRS","4157.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848598","true","2022-02-24 05:28:05.000","12.566171646118164","45.50236892700195","31.0","-26.0","1057.0","0.0","100","0.0","28.0","1.1","6","32.22","0.0","56.0","-10.0","false","517.0","1.446","-0.062","0.426","GPRS","4168.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848599","true","2022-02-24 05:28:06.000","12.566171646118164","45.50236892700195","31.0","-16.0","1050.0","0.0","98","0.0","28.0","1.1","6","1.0","0.0","49.0","-10.0","false","0.0","1.442","-0.059","0.431","GPRS","4135.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21451848600","true","2022-02-24 05:28:07.000","12.566173553466797","45.50236892700195","30.0","-22.0","1059.0","0.0","96","0.0","28.0","1.1","6","1.03","0.0","110.0","-10.0","false","0.0","1.449","-0.058","0.421","GPRS","4126.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
